case_id,source_id,sheet,recipe_label,level_no,power_W,energy_uJ,fluence_J_cm2,measured_ablated_v_1e6um3,measured_depth_um,replicate_count,average_1e6um3,efficiency_1e6um3_per_J,efficiency_m3_per_J,data_kind,output_semantics,column_class,source_doi,source_url,source_locator,extraction_method,extraction_date,license,unit_note,grade_confirmation_required,quality_note
D04-N3-5%_NoCF-13,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),13,0.65,3.25,13.958605229850829,5.57,22.278,4,5.864,10.825846153846152,1.0825846153846152e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-14,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),14,0.6000000000000001,3.0000000000000004,12.884866366016153,5.167,20.668,4,5.45825,10.916499999999997,1.0916499999999997e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-15,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),15,0.55,2.75,11.81112750218147,5.307,21.228,4,5.474,11.943272727272726,1.1943272727272725e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-16,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),16,0.5,2.5,10.737388638346792,4.972,19.888,4,5.25525,12.612599999999999,1.2612599999999999e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-17,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),17,0.45,2.25,9.663649774512113,4.806,19.222,4,4.8715,12.990666666666666,1.2990666666666666e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-18,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),18,0.4,2.0,8.589910910677434,5.271,21.082,4,4.06525,12.195749999999999,1.2195749999999998e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-19,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),19,0.35000000000000003,1.75,7.516172046842755,5.693,22.772,4,3.2319999999999998,11.081142857142856,1.1081142857142856e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-20,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),20,0.30000000000000004,1.5000000000000002,6.4424331830080765,5.476,21.902,4,2.0995,8.397999999999998,8.397999999999997e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-21,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),21,0.25,1.25,5.368694319173396,6.207,24.827,4,1.366,6.556799999999999,6.556799999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-22,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),22,0.2,1.0,4.294955455338717,6.177,24.707,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-23,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),23,0.15000000000000002,0.7500000000000001,3.2212165915040383,5.829,23.317,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-24,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),24,0.1,0.5,2.1474777276693584,5.274,21.097,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-2,D04,CF+Epoxy,CFRP + neat epoxy (reference),2,1.4000000000000001,7.0,30.06468818737102,5.118,22.47,4,4.887,4.188857142857143,4.188857142857143e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-3,D04,CF+Epoxy,CFRP + neat epoxy (reference),3,1.3,6.5,27.917210459701657,5.516,22.83,4,3.298,3.044307692307692,3.044307692307692e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-4,D04,CF+Epoxy,CFRP + neat epoxy (reference),4,1.2000000000000002,6.000000000000001,25.769732732032306,5.646,22.57,4,3.442,3.4419999999999993,3.4419999999999993e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-5,D04,CF+Epoxy,CFRP + neat epoxy (reference),5,1.1,5.5,23.62225500436294,2.339,10.66,4,3.9619999999999997,4.322181818181818,4.322181818181818e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-6,D04,CF+Epoxy,CFRP + neat epoxy (reference),6,1.0,5.0,21.474777276693583,2.649,11.08,4,2.8267499999999997,3.392099999999999,3.392099999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-7,D04,CF+Epoxy,CFRP + neat epoxy (reference),7,0.9500000000000001,4.75,20.401038412858902,5.346,22.55,4,2.9677499999999997,3.7487368421052625,3.7487368421052625e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-8,D04,CF+Epoxy,CFRP + neat epoxy (reference),8,0.9,4.5,19.327299549024225,2.858,13.0,4,3.5365,4.715333333333333,4.715333333333333e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-9,D04,CF+Epoxy,CFRP + neat epoxy (reference),9,0.8500000000000001,4.25,18.253560685189548,4.972,19.6,4,2.38525,3.3674117647058823,3.367411764705882e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-10,D04,CF+Epoxy,CFRP + neat epoxy (reference),10,0.8,4.0,17.179821821354867,3.698,15.58,4,2.7395,4.109249999999999,4.109249999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-11,D04,CF+Epoxy,CFRP + neat epoxy (reference),11,0.75,3.75,16.106082957520186,2.125,9.43,4,2.93675,4.698799999999999,4.698799999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-12,D04,CF+Epoxy,CFRP + neat epoxy (reference),12,0.7000000000000001,3.5,15.03234409368551,2.973,13.41,4,1.88425,3.230142857142857,3.230142857142857e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-13,D04,CF+Epoxy,CFRP + neat epoxy (reference),13,0.65,3.25,13.958605229850829,4.265,16.18,4,2.5157499999999997,4.644461538461537,4.644461538461537e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-14,D04,CF+Epoxy,CFRP + neat epoxy (reference),14,0.6000000000000001,3.0000000000000004,12.884866366016153,4.592,18.32,4,2.481,4.961999999999999,4.9619999999999984e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-15,D04,CF+Epoxy,CFRP + neat epoxy (reference),15,0.55,2.75,11.81112750218147,4.372,18.25,4,1.5779999999999998,3.4429090909090903,3.44290909090909e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-16,D04,CF+Epoxy,CFRP + neat epoxy (reference),16,0.5,2.5,10.737388638346792,2.619,13.35,4,2.05875,4.940999999999999,4.940999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-17,D04,CF+Epoxy,CFRP + neat epoxy (reference),17,0.45,2.25,9.663649774512113,3.209,12.25,4,1.8122500000000001,4.832666666666666,4.832666666666667e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-18,D04,CF+Epoxy,CFRP + neat epoxy (reference),18,0.4,2.0,8.589910910677434,4.084,17.05,4,1.14175,3.4252499999999997,3.4252499999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-19,D04,CF+Epoxy,CFRP + neat epoxy (reference),19,0.35000000000000003,1.75,7.516172046842755,2.226,10.64,4,1.6844999999999999,5.775428571428571,5.775428571428571e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-20,D04,CF+Epoxy,CFRP + neat epoxy (reference),20,0.30000000000000004,1.5000000000000002,6.4424331830080765,1.788,8.43,4,1.288,5.151999999999999,5.151999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-21,D04,CF+Epoxy,CFRP + neat epoxy (reference),21,0.25,1.25,5.368694319173396,2.942,12.69,4,0.7690000000000001,3.6912,3.6911999999999995e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-22,D04,CF+Epoxy,CFRP + neat epoxy (reference),22,0.2,1.0,4.294955455338717,2.024,9.2,4,0.83025,4.9815,4.981499999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-23,D04,CF+Epoxy,CFRP + neat epoxy (reference),23,0.15000000000000002,0.7500000000000001,3.2212165915040383,3.08,13.99,4,0.194,1.5519999999999996,1.5519999999999996e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-CF+Epoxy-24,D04,CF+Epoxy,CFRP + neat epoxy (reference),24,0.1,0.5,2.1474777276693584,3.825,15.84,4,0.0805,0.966,9.66e-13,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'CF+Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-2,D04,Epoxy,neat epoxy (reference),2,1.4000000000000001,7.0,30.06468818737102,5.723,23.42,4,5.84075,5.0063571428571425,5.006357142857142e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-3,D04,Epoxy,neat epoxy (reference),3,1.3,6.5,27.917210459701657,6.01,25.56,4,5.46225,5.042076923076922,5.042076923076922e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-4,D04,Epoxy,neat epoxy (reference),4,1.2000000000000002,6.000000000000001,25.769732732032306,6.39,27.58,4,4.997,4.996999999999999,4.996999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-5,D04,Epoxy,neat epoxy (reference),5,1.1,5.5,23.62225500436294,5.945,25.25,4,4.6965,5.123454545454545,5.123454545454545e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-6,D04,Epoxy,neat epoxy (reference),6,1.0,5.0,21.474777276693583,5.672,23.54,4,4.32375,5.1884999999999994,5.1884999999999996e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-7,D04,Epoxy,neat epoxy (reference),7,0.9500000000000001,4.75,20.401038412858902,5.389,22.19,4,4.1665,5.262947368421052,5.262947368421052e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-8,D04,Epoxy,neat epoxy (reference),8,0.9,4.5,19.327299549024225,4.843,19.96,4,3.9269999999999996,5.235999999999999,5.235999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-9,D04,Epoxy,neat epoxy (reference),9,0.8500000000000001,4.25,18.253560685189548,4.612,18.71,4,3.73775,5.2768235294117645,5.276823529411765e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-10,D04,Epoxy,neat epoxy (reference),10,0.8,4.0,17.179821821354867,4.81,20.48,4,3.4305000000000003,5.14575,5.1457499999999996e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-11,D04,Epoxy,neat epoxy (reference),11,0.75,3.75,16.106082957520186,5.12,21.54,4,3.13875,5.021999999999999,5.021999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
